study_accession	field	fold	none_found	chosen_pmcid	fulltext_source	is_full_text	paper_resolved	paper_url	paper_title	manual_pdf_present	manual_pdf_readable	supp_present	gate_status	n_blank	per_sample_method	zero_reason	n_whole_field	n_per_sample	n_escalation	remaining_est	escalation_status	resolution_state	recoverability
PRJNA595838	collection_date	sub10	False	PMC11354265	europepmc_fulltext	True	True	https://doi.org/10.3390/ijms25168871	Structural and Mechanistic Insights into a Novel Monooxygena	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA595838	isolation_source	sub10	False	PMC11354265	europepmc_fulltext	True	True	https://doi.org/10.3390/ijms25168871	Structural and Mechanistic Insights into a Novel Monooxygena	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA595838	host	sub10	False	PMC11354265	europepmc_fulltext	True	True	https://doi.org/10.3390/ijms25168871	Structural and Mechanistic Insights into a Novel Monooxygena	False	False	False	residual_per_sample	1		abstained_other	0	0	0	1	not_generated	EXHAUSTED	abstained_other
PRJNA596289	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA596289	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA596289	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA596289	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA598939	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA598939	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA598939	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA598939	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA599529	country	sub10	False	PMC8478445	abstract	False	False	https://doi.org/10.1128/aem.00488-21	Extended-Spectrum β-Lactamase-Producing and <i>mcr-1</i>-Pos	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA599529	collection_date	sub10	False	PMC8478445	abstract	False	False	https://doi.org/10.1128/aem.00488-21	Extended-Spectrum β-Lactamase-Producing and <i>mcr-1</i>-Pos	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA599529	isolation_source	sub10	False	PMC8478445	abstract	False	False	https://doi.org/10.1128/aem.00488-21	Extended-Spectrum β-Lactamase-Producing and <i>mcr-1</i>-Pos	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA599529	host	sub10	False	PMC8478445	abstract	False	False	https://doi.org/10.1128/aem.00488-21	Extended-Spectrum β-Lactamase-Producing and <i>mcr-1</i>-Pos	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600386	country	sub10	False	PMC7225545	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00371-20	Whole-Genome Sequences of Three Plant Growth-Promoting Rhizo	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600386	collection_date	sub10	False	PMC7225545	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00371-20	Whole-Genome Sequences of Three Plant Growth-Promoting Rhizo	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600386	isolation_source	sub10	False	PMC7225545	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00371-20	Whole-Genome Sequences of Three Plant Growth-Promoting Rhizo	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600386	host	sub10	False	PMC7225545	europepmc_fulltext	True	True	https://doi.org/10.1128/mra.00371-20	Whole-Genome Sequences of Three Plant Growth-Promoting Rhizo	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600879	country	sub10	False	PMC7070950	europepmc_fulltext	True	True	https://doi.org/10.3390/ani10020332	Broad-Spectrum Cephalosporin-Resistant <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600879	collection_date	sub10	False	PMC7070950	europepmc_fulltext	True	True	https://doi.org/10.3390/ani10020332	Broad-Spectrum Cephalosporin-Resistant <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600879	isolation_source	sub10	False	PMC7070950	europepmc_fulltext	True	True	https://doi.org/10.3390/ani10020332	Broad-Spectrum Cephalosporin-Resistant <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA600879	host	sub10	False	PMC7070950	europepmc_fulltext	True	True	https://doi.org/10.3390/ani10020332	Broad-Spectrum Cephalosporin-Resistant <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA601835	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA601835	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA601835	isolation_source	sub10	True		none	False	False			False	False	False	residual_per_sample	1		NO_PMCID	0	0	0	1	not_generated	EXHAUSTED	no_paper_findable
PRJNA601835	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604100	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604100	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604100	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604100	host	sub10	True		none	False	False			False	False	False	covered	3			3	0	0	3	not_generated	FILLED	whole_field
PRJNA604394	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604394	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604394	isolation_source	sub10	True		none	False	False			False	False	False	residual_per_sample	1		NO_PMCID	0	0	0	1	not_generated	EXHAUSTED	no_paper_findable
PRJNA604394	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604671	country	sub10	False	PMC8012231	abstract	False	False	https://doi.org/10.1016/j.jgar.2021.01.004	Resistome of a carbapenemase-producing novel ST232 Klebsiell	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604671	collection_date	sub10	False	PMC8012231	abstract	False	False	https://doi.org/10.1016/j.jgar.2021.01.004	Resistome of a carbapenemase-producing novel ST232 Klebsiell	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604671	isolation_source	sub10	False	PMC8012231	abstract	False	False	https://doi.org/10.1016/j.jgar.2021.01.004	Resistome of a carbapenemase-producing novel ST232 Klebsiell	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604671	host	sub10	False	PMC8012231	abstract	False	False	https://doi.org/10.1016/j.jgar.2021.01.004	Resistome of a carbapenemase-producing novel ST232 Klebsiell	False	False	False	covered	1			1	0	0	1	not_generated	FILLED	whole_field
PRJNA604918	country	sub10	False		abstract	False	False	https://doi.org/10.1016/j.jgar.2020.08.023	Coexistence of bla<sub>KPC-2</sub>-IncN and mcr-1-IncX4 plas	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604918	collection_date	sub10	False		abstract	False	False	https://doi.org/10.1016/j.jgar.2020.08.023	Coexistence of bla<sub>KPC-2</sub>-IncN and mcr-1-IncX4 plas	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604918	isolation_source	sub10	False		abstract	False	False	https://doi.org/10.1016/j.jgar.2020.08.023	Coexistence of bla<sub>KPC-2</sub>-IncN and mcr-1-IncX4 plas	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA604918	host	sub10	False		abstract	False	False	https://doi.org/10.1016/j.jgar.2020.08.023	Coexistence of bla<sub>KPC-2</sub>-IncN and mcr-1-IncX4 plas	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607307	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607307	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607307	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607307	host	sub10	True		none	False	False			False	False	False	residual_per_sample	3		NO_PMCID	0	0	0	3	not_generated	EXHAUSTED	no_paper_findable
PRJNA607402	country	sub10	False	PMC7157821	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.00603-20	Global Trends in Proteome Remodeling of the Outer Membrane M	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607402	collection_date	sub10	False	PMC7157821	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.00603-20	Global Trends in Proteome Remodeling of the Outer Membrane M	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607402	isolation_source	sub10	False	PMC7157821	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.00603-20	Global Trends in Proteome Remodeling of the Outer Membrane M	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607402	host	sub10	False	PMC7157821	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.00603-20	Global Trends in Proteome Remodeling of the Outer Membrane M	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607902	country	sub10	False	PMC8032891	europepmc_fulltext	True	True	https://doi.org/10.3389/fvets.2021.631716	Case Report: Multidrug Resistant <i>Raoultella ornithinolyti	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607902	collection_date	sub10	False	PMC8032891	europepmc_fulltext	True	True	https://doi.org/10.3389/fvets.2021.631716	Case Report: Multidrug Resistant <i>Raoultella ornithinolyti	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607902	isolation_source	sub10	False	PMC8032891	europepmc_fulltext	True	True	https://doi.org/10.3389/fvets.2021.631716	Case Report: Multidrug Resistant <i>Raoultella ornithinolyti	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA607902	host	sub10	False	PMC8032891	europepmc_fulltext	True	True	https://doi.org/10.3389/fvets.2021.631716	Case Report: Multidrug Resistant <i>Raoultella ornithinolyti	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA609701	country	sub10	True		none	False	False			False	False	False	covered	1			1	0	0	1	not_generated	FILLED	whole_field
PRJNA609701	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA609701	isolation_source	sub10	True		none	False	False			False	False	False	covered	1			1	0	0	1	not_generated	FILLED	whole_field
PRJNA609701	host	sub10	True		none	False	False			False	False	False	covered	1			1	0	0	1	not_generated	FILLED	whole_field
PRJNA610191	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA610191	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA610191	isolation_source	sub10	True		none	False	False			False	False	False	residual_per_sample	4		NO_PMCID	0	0	0	4	not_generated	EXHAUSTED	no_paper_findable
PRJNA610191	host	sub10	True		none	False	False			False	False	False	residual_per_sample	2		NO_PMCID	0	0	0	2	not_generated	EXHAUSTED	no_paper_findable
PRJNA610429	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA610429	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA610429	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA610429	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA611005	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA611005	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA611005	isolation_source	sub10	True		none	False	False			False	False	False	covered	1			1	0	0	1	not_generated	FILLED	whole_field
PRJNA611005	host	sub10	True		none	False	False			False	False	False	covered	1			1	0	0	1	not_generated	FILLED	whole_field
PRJNA612645	country	sub10	False	PMC7269499	abstract	False	False	https://doi.org/10.1128/aac.02200-19	Proteomic Changes of Klebsiella pneumoniae in Response to Co	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA612645	collection_date	sub10	False	PMC7269499	abstract	False	False	https://doi.org/10.1128/aac.02200-19	Proteomic Changes of Klebsiella pneumoniae in Response to Co	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA612645	isolation_source	sub10	False	PMC7269499	abstract	False	False	https://doi.org/10.1128/aac.02200-19	Proteomic Changes of Klebsiella pneumoniae in Response to Co	False	False	False	residual_per_sample	2		abstained_other	0	0	0	2	not_generated	ACTIONABLE	fetch_paper
PRJNA612645	host	sub10	False	PMC7269499	abstract	False	False	https://doi.org/10.1128/aac.02200-19	Proteomic Changes of Klebsiella pneumoniae in Response to Co	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA612869	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA612869	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA612869	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA612869	host	sub10	True		none	False	False			False	False	False	residual_per_sample	1		NO_PMCID	0	0	0	1	not_generated	EXHAUSTED	no_paper_findable
PRJNA613075	country	sub10	False	PMC8085564	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.604031	Multidrug-Resistant (MDR) <i>Klebsiella variicola</i> Strain	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613075	collection_date	sub10	False	PMC8085564	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.604031	Multidrug-Resistant (MDR) <i>Klebsiella variicola</i> Strain	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613075	isolation_source	sub10	False	PMC8085564	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.604031	Multidrug-Resistant (MDR) <i>Klebsiella variicola</i> Strain	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613075	host	sub10	False	PMC8085564	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.604031	Multidrug-Resistant (MDR) <i>Klebsiella variicola</i> Strain	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613320	country	sub10	True		none	False	False			False	False	False	residual_per_sample	1		NO_PMCID	0	0	0	1	not_generated	EXHAUSTED	no_paper_findable
PRJNA613320	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613320	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613320	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613629	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613629	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613629	isolation_source	sub10	True		none	False	False			False	False	False	residual_per_sample	7		NO_PMCID	0	0	0	7	not_generated	EXHAUSTED	no_paper_findable
PRJNA613629	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613777	country	sub10	False	PMC7590720	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-020-02007-y	Diversity of mucoid to non-mucoid switch among carbapenemase	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613777	collection_date	sub10	False	PMC7590720	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-020-02007-y	Diversity of mucoid to non-mucoid switch among carbapenemase	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613777	isolation_source	sub10	False	PMC7590720	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-020-02007-y	Diversity of mucoid to non-mucoid switch among carbapenemase	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA613777	host	sub10	False	PMC7590720	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-020-02007-y	Diversity of mucoid to non-mucoid switch among carbapenemase	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA614638	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA614638	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA614638	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA614638	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA614986	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA614986	collection_date	sub10	True		none	False	False			False	False	False	residual_per_sample	1		NO_PMCID	0	0	0	1	not_generated	EXHAUSTED	no_paper_findable
PRJNA614986	isolation_source	sub10	True		none	False	False			False	False	False	covered	1			1	0	0	1	not_generated	FILLED	whole_field
PRJNA614986	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA615899	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA615899	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA615899	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA615899	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA616452	country	sub10	False	PMC7662176	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa345	ResFinder 4.0 for predictions of phenotypes from genotypes.	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA616452	collection_date	sub10	False	PMC7662176	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa345	ResFinder 4.0 for predictions of phenotypes from genotypes.	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA616452	isolation_source	sub10	False	PMC7662176	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa345	ResFinder 4.0 for predictions of phenotypes from genotypes.	False	False	False	residual_per_sample	1		abstained_other	0	0	0	1	not_generated	EXHAUSTED	abstained_other
PRJNA616452	host	sub10	False	PMC7662176	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkaa345	ResFinder 4.0 for predictions of phenotypes from genotypes.	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA622828	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA622828	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA622828	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA622828	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA623051	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA623051	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA623051	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA623051	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA624912	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA624912	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA624912	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA624912	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA627626	country	sub10	False	PMC7291057	europepmc_fulltext	True	True	https://doi.org/10.3390/v12050544	Discovery of Three Toxic Proteins of <i>Klebsiella</i> Phage	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA627626	collection_date	sub10	False	PMC7291057	europepmc_fulltext	True	True	https://doi.org/10.3390/v12050544	Discovery of Three Toxic Proteins of <i>Klebsiella</i> Phage	False	False	False	residual_per_sample	2		abstained_other	0	0	0	2	not_generated	EXHAUSTED	abstained_other
PRJNA627626	isolation_source	sub10	False	PMC7291057	europepmc_fulltext	True	True	https://doi.org/10.3390/v12050544	Discovery of Three Toxic Proteins of <i>Klebsiella</i> Phage	False	False	False	residual_per_sample	1		abstained_other	0	0	0	1	not_generated	EXHAUSTED	abstained_other
PRJNA627626	host	sub10	False	PMC7291057	europepmc_fulltext	True	True	https://doi.org/10.3390/v12050544	Discovery of Three Toxic Proteins of <i>Klebsiella</i> Phage	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628576	country	sub10	False	PMC7422695	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.01883	Analytical Performance Validation of Next-Generation Sequenc	False	False	False	residual_per_sample	5		abstained_other	0	0	0	5	not_generated	EXHAUSTED	abstained_other
PRJNA628576	collection_date	sub10	False	PMC7422695	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.01883	Analytical Performance Validation of Next-Generation Sequenc	False	False	False	residual_per_sample	5		abstained_other	0	0	0	5	not_generated	EXHAUSTED	abstained_other
PRJNA628576	isolation_source	sub10	False	PMC7422695	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.01883	Analytical Performance Validation of Next-Generation Sequenc	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628576	host	sub10	False	PMC7422695	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.01883	Analytical Performance Validation of Next-Generation Sequenc	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628847	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628847	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628847	isolation_source	sub10	True		none	False	False			False	False	False	residual_per_sample	1		NO_PMCID	0	0	0	1	not_generated	EXHAUSTED	no_paper_findable
PRJNA628847	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628849	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628849	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628849	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA628849	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA631981	country	sub10	True		none	False	False			False	False	False	residual_per_sample	3		NO_PMCID	0	0	0	3	not_generated	EXHAUSTED	no_paper_findable
PRJNA631981	collection_date	sub10	True		none	False	False			False	False	False	residual_per_sample	3		NO_PMCID	0	0	0	3	not_generated	EXHAUSTED	no_paper_findable
PRJNA631981	isolation_source	sub10	True		none	False	False			False	False	False	residual_per_sample	3		NO_PMCID	0	0	0	3	not_generated	EXHAUSTED	no_paper_findable
PRJNA631981	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA632581	country	sub10	False	PMC8949579	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms10030507	Whole Genome Sequence Analysis of Multidrug Resistant <i>Esc	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA632581	collection_date	sub10	False	PMC8949579	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms10030507	Whole Genome Sequence Analysis of Multidrug Resistant <i>Esc	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA632581	isolation_source	sub10	False	PMC8949579	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms10030507	Whole Genome Sequence Analysis of Multidrug Resistant <i>Esc	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA632581	host	sub10	False	PMC8949579	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms10030507	Whole Genome Sequence Analysis of Multidrug Resistant <i>Esc	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA634081	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA634081	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA634081	isolation_source	sub10	True		none	False	False			False	False	False	residual_per_sample	1		NO_PMCID	0	0	0	1	not_generated	EXHAUSTED	no_paper_findable
PRJNA634081	host	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA635912	country	sub10	False	PMC7554178	abstract	False	False	https://doi.org/10.1016/j.chom.2020.06.018	An Enteric Pathogen Subverts Colonization Resistance by Evad	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA635912	collection_date	sub10	False	PMC7554178	abstract	False	False	https://doi.org/10.1016/j.chom.2020.06.018	An Enteric Pathogen Subverts Colonization Resistance by Evad	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA635912	isolation_source	sub10	False	PMC7554178	abstract	False	False	https://doi.org/10.1016/j.chom.2020.06.018	An Enteric Pathogen Subverts Colonization Resistance by Evad	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA635912	host	sub10	False	PMC7554178	abstract	False	False	https://doi.org/10.1016/j.chom.2020.06.018	An Enteric Pathogen Subverts Colonization Resistance by Evad	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA636185	country	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA636185	collection_date	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJNA636185	isolation_source	sub10	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
