study_accession	field	fold	none_found	chosen_pmcid	fulltext_source	is_full_text	paper_resolved	paper_url	paper_title	manual_pdf_present	manual_pdf_readable	supp_present	gate_status	n_blank	per_sample_method	zero_reason	n_whole_field	n_per_sample	n_escalation	remaining_est	escalation_status	resolution_state	recoverability
PRJEB29143	country	train,val	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	True	not_gated	0	direct		0	6	0	0	none	FILLED	not_gated
PRJEB29143	collection_date	train,val	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	True	covered	498	direct		0	489	0	9	none	FILLED	whole_field
PRJEB29143	isolation_source	train,val	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	True	residual_per_sample	498	direct		0	0	498	0	applied	FILLED	per_sample_or_escalation
PRJEB29143	host	train,val	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	True	covered	498	direct		498	0	0	498	none	FILLED	whole_field
PRJEB29740	country	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	True	covered	930	direct		115	815	0	115	none	FILLED	whole_field
PRJEB29740	collection_date	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	True	covered	930	direct	field_not_in_table	0	815	0	115	none	ACTIONABLE	escalate_big_decision
PRJEB29740	isolation_source	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	True	covered	930	direct	field_not_in_table	0	815	0	115	none	ACTIONABLE	escalate_big_decision
PRJEB29740	host	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	True	covered	930	direct		930	0	0	930	none	FILLED	whole_field
PRJEB29742	country	train,val	False	PMC8634422	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciab777	Complexity of Genomic Epidemiology of Carbapenem-Resistant K	False	False	False	covered	555	direct		555	0	0	555	none	FILLED	whole_field
PRJEB29742	collection_date	train,val	False	PMC8634422	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciab777	Complexity of Genomic Epidemiology of Carbapenem-Resistant K	False	False	False	covered	555	direct		0	425	0	130	none	FILLED	whole_field
PRJEB29742	isolation_source	train,val	False	PMC8634422	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciab777	Complexity of Genomic Epidemiology of Carbapenem-Resistant K	False	False	False	covered	555	direct		0	425	0	130	none	FILLED	whole_field
PRJEB29742	host	train,val	False	PMC8634422	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciab777	Complexity of Genomic Epidemiology of Carbapenem-Resistant K	False	False	False	covered	555	direct		555	0	0	555	none	FILLED	whole_field
PRJEB30134	country	train,val	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	covered	169	abstained		169	0	0	169	none	FILLED	whole_field
PRJEB30134	collection_date	train,val	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	residual_per_sample	169	abstained	abstained_other	0	0	0	169	generated	EXHAUSTED	abstained_other
PRJEB30134	isolation_source	train,val	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	residual_per_sample	169	abstained	abstained_other	0	0	0	169	generated	EXHAUSTED	abstained_other
PRJEB30134	host	train,val	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	covered	169	abstained		169	0	0	169	none	FILLED	whole_field
PRJEB33565	country	train,val	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB33565	collection_date	train,val	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB33565	isolation_source	train,val	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	covered	400	abstained		400	0	0	400	none	FILLED	whole_field
PRJEB33565	host	train,val	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	covered	400	abstained		400	0	0	400	none	FILLED	whole_field
PRJEB35685	country	train,val	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJEB35685	collection_date	train,val	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	residual_per_sample	412	NO_PMCID	NO_PMCID	0	0	0	412	generated	EXHAUSTED	paper_has_no_table
PRJEB35685	isolation_source	train,val	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	residual_per_sample	412	NO_PMCID	NO_PMCID	0	0	0	412	generated	EXHAUSTED	paper_has_no_table
PRJEB35685	host	train,val	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	covered	412	NO_PMCID		412	0	0	412	none	FILLED	whole_field
PRJEB36486	country	train,val	False	PMC9519460	local_pdf	True	True	https://doi.org/10.1038/s41564-022-01216-7	Colonization dynamics of extended-spectrum beta-lactamase-pr	True	True	False	covered	221	abstained		221	0	0	221	none	FILLED	whole_field
PRJEB36486	collection_date	train,val	False	PMC9519460	local_pdf	True	True	https://doi.org/10.1038/s41564-022-01216-7	Colonization dynamics of extended-spectrum beta-lactamase-pr	True	True	False	covered	221	abstained		221	0	221	0	applied	FILLED	whole_field
PRJEB36486	isolation_source	train,val	False	PMC9519460	local_pdf	True	True	https://doi.org/10.1038/s41564-022-01216-7	Colonization dynamics of extended-spectrum beta-lactamase-pr	True	True	False	covered	221	abstained		221	0	0	221	none	FILLED	whole_field
PRJEB36486	host	train,val	False	PMC9519460	local_pdf	True	True	https://doi.org/10.1038/s41564-022-01216-7	Colonization dynamics of extended-spectrum beta-lactamase-pr	True	True	False	covered	221	abstained		221	0	0	221	none	FILLED	whole_field
PRJEB36683	country	train,val	False	PMC11025284	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-024-01332-5	The emergence of highly resistant and hypervirulent Klebsiel	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB36683	collection_date	train,val	False	PMC11025284	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-024-01332-5	The emergence of highly resistant and hypervirulent Klebsiel	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB36683	isolation_source	train,val	False	PMC11025284	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-024-01332-5	The emergence of highly resistant and hypervirulent Klebsiel	False	False	False	not_gated	0	direct		0	323	0	0	none	FILLED	not_gated
PRJEB36683	host	train,val	False	PMC11025284	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-024-01332-5	The emergence of highly resistant and hypervirulent Klebsiel	False	False	False	covered	335	direct		335	0	0	335	none	FILLED	whole_field
PRJEB37378	country	train,val	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	abstained		0	0	1681	0	applied	FILLED	per_sample_or_escalation
PRJEB37378	collection_date	train,val	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	abstained		0	0	1681	0	applied	FILLED	per_sample_or_escalation
PRJEB37378	isolation_source	train,val	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	abstained		0	0	0	1681	generated	BLOCKED	needs_linkage
PRJEB37378	host	train,val	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	abstained		0	0	0	1681	generated	BLOCKED	needs_linkage
PRJEB38289	country	train,val	False	PMC7985491	europepmc_fulltext	True	True	https://doi.org/10.1038/s41598-021-85724-2	Methylation analysis of Klebsiella pneumoniae from Portugues	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB38289	collection_date	train,val	False	PMC7985491	europepmc_fulltext	True	True	https://doi.org/10.1038/s41598-021-85724-2	Methylation analysis of Klebsiella pneumoniae from Portugues	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB38289	isolation_source	train,val	False	PMC7985491	europepmc_fulltext	True	True	https://doi.org/10.1038/s41598-021-85724-2	Methylation analysis of Klebsiella pneumoniae from Portugues	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB38289	host	train,val	False	PMC7985491	europepmc_fulltext	True	True	https://doi.org/10.1038/s41598-021-85724-2	Methylation analysis of Klebsiella pneumoniae from Portugues	False	False	False	residual_per_sample	500	abstained		0	0	0	500	generated	BLOCKED	needs_linkage
PRJEB39293	country	train,val	False	PMC9417982	europepmc_fulltext	True	True	https://doi.org/10.1038/s41564-022-01184-y	Antibiotic resistance genes in the gut microbiota of mothers	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB39293	collection_date	train,val	False	PMC9417982	europepmc_fulltext	True	True	https://doi.org/10.1038/s41564-022-01184-y	Antibiotic resistance genes in the gut microbiota of mothers	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB39293	isolation_source	train,val	False	PMC9417982	europepmc_fulltext	True	True	https://doi.org/10.1038/s41564-022-01184-y	Antibiotic resistance genes in the gut microbiota of mothers	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB39293	host	train,val	False	PMC9417982	europepmc_fulltext	True	True	https://doi.org/10.1038/s41564-022-01184-y	Antibiotic resistance genes in the gut microbiota of mothers	False	False	False	covered	160	direct		2	158	0	2	none	FILLED	whole_field
PRJEB39867	country	train,val	False	PMC9598256	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics11101286	Surveillance and Genomic Analysis of Third-Generation Cephal	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB39867	collection_date	train,val	False	PMC9598256	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics11101286	Surveillance and Genomic Analysis of Third-Generation Cephal	False	False	False	residual_per_sample	286	abstained	no_supp	0	0	0	286	generated	ACTIONABLE	fetch_supp_table
PRJEB39867	isolation_source	train,val	False	PMC9598256	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics11101286	Surveillance and Genomic Analysis of Third-Generation Cephal	False	False	False	residual_per_sample	286	abstained	no_supp	0	0	0	286	generated	ACTIONABLE	fetch_supp_table
PRJEB39867	host	train,val	False	PMC9598256	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics11101286	Surveillance and Genomic Analysis of Third-Generation Cephal	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB39943	country	train,val	False	PMC13259977	europepmc_fulltext	True	True	https://doi.org/10.1016/j.lanmic.2025.101320	Persistent spread of carbapenemase-producing Klebsiella pneu	False	False	False	covered	3257	direct	field_not_in_table	0	2903	0	354	none	ACTIONABLE	escalate_big_decision
PRJEB39943	collection_date	train,val	False	PMC13259977	europepmc_fulltext	True	True	https://doi.org/10.1016/j.lanmic.2025.101320	Persistent spread of carbapenemase-producing Klebsiella pneu	False	False	False	covered	3257	direct		0	2872	0	385	none	FILLED	whole_field
PRJEB39943	isolation_source	train,val	False	PMC13259977	europepmc_fulltext	True	True	https://doi.org/10.1016/j.lanmic.2025.101320	Persistent spread of carbapenemase-producing Klebsiella pneu	False	False	False	covered	3257	direct	field_not_in_table	0	2861	0	396	none	ACTIONABLE	escalate_big_decision
PRJEB39943	host	train,val	False	PMC13259977	europepmc_fulltext	True	True	https://doi.org/10.1016/j.lanmic.2025.101320	Persistent spread of carbapenemase-producing Klebsiella pneu	False	False	False	covered	3257	direct		3257	0	0	3257	none	FILLED	whole_field
PRJEB42331	country	train,val	False	PMC8209719	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000512	<i>bla</i><sub>OXA-48</sub>-like genome architecture among c	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB42331	collection_date	train,val	False	PMC8209719	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000512	<i>bla</i><sub>OXA-48</sub>-like genome architecture among c	False	False	False	covered	80	direct		0	80	0	0	none	FILLED	whole_field
PRJEB42331	isolation_source	train,val	False	PMC8209719	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000512	<i>bla</i><sub>OXA-48</sub>-like genome architecture among c	False	False	False	residual_per_sample	80	direct	field_not_in_table	0	0	0	80	generated	EXHAUSTED	field_not_in_table
PRJEB42331	host	train,val	False	PMC8209719	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000512	<i>bla</i><sub>OXA-48</sub>-like genome architecture among c	False	False	False	covered	80	direct		80	0	0	80	none	FILLED	whole_field
PRJEB42462	country	train,val	True		pdf	True	True			False	False	True	residual_per_sample	1278	direct	field_not_in_table	0	0	0	1278	generated	EXHAUSTED	field_not_in_table
PRJEB42462	collection_date	train,val	True		pdf	True	True			False	False	True	covered	1278	direct	field_not_in_table	0	1118	0	160	none	ACTIONABLE	escalate_big_decision
PRJEB42462	isolation_source	train,val	True		pdf	True	True			False	False	True	residual_per_sample	1278	direct		0	0	1278	0	applied	FILLED	per_sample_or_escalation
PRJEB42462	host	train,val	True		pdf	True	True			False	False	True	covered	1278	direct		1278	0	0	1278	none	FILLED	whole_field
PRJEB46513	country	train,val	False	PMC12885268	local_pdf	True	True	https://doi.org/10.1371/journal.pgph.0005965	Transmission dynamics of Klebsiella pneumoniae in a neonatal	True	True	False	covered	281	abstained		281	0	0	281	none	FILLED	whole_field
PRJEB46513	collection_date	train,val	False	PMC12885268	local_pdf	True	True	https://doi.org/10.1371/journal.pgph.0005965	Transmission dynamics of Klebsiella pneumoniae in a neonatal	True	True	False	residual_per_sample	281	abstained		0	0	0	281	generated	BLOCKED	needs_linkage
PRJEB46513	isolation_source	train,val	False	PMC12885268	local_pdf	True	True	https://doi.org/10.1371/journal.pgph.0005965	Transmission dynamics of Klebsiella pneumoniae in a neonatal	True	True	False	covered	281	abstained		281	0	0	281	none	FILLED	whole_field
PRJEB46513	host	train,val	False	PMC12885268	local_pdf	True	True	https://doi.org/10.1371/journal.pgph.0005965	Transmission dynamics of Klebsiella pneumoniae in a neonatal	True	True	False	covered	281	abstained		281	0	0	281	none	FILLED	whole_field
PRJEB48990	country	train,val	False	PMC10272877	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001016	Genomic surveillance of multidrug-resistant <i>Klebsiella</i	False	False	True	covered	500	direct		500	0	0	500	none	FILLED	whole_field
PRJEB48990	collection_date	train,val	False	PMC10272877	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001016	Genomic surveillance of multidrug-resistant <i>Klebsiella</i	False	False	True	covered	500	direct		0	516	0	0	none	FILLED	whole_field
PRJEB48990	isolation_source	train,val	False	PMC10272877	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001016	Genomic surveillance of multidrug-resistant <i>Klebsiella</i	False	False	True	covered	502	direct		0	496	0	6	none	FILLED	whole_field
PRJEB48990	host	train,val	False	PMC10272877	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001016	Genomic surveillance of multidrug-resistant <i>Klebsiella</i	False	False	True	covered	501	direct		0	535	0	0	none	FILLED	whole_field
PRJEB50614	country	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	False	not_gated	0	direct		0	8	0	0	none	FILLED	not_gated
PRJEB50614	collection_date	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	False	covered	400	direct		0	339	0	61	none	FILLED	whole_field
PRJEB50614	isolation_source	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	False	not_gated	0	direct		0	11	0	0	none	FILLED	not_gated
PRJEB50614	host	train,val	False	PMC11316559	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001271	Geographical distribution, disease association and diversity	False	False	False	covered	400	direct		400	0	0	400	none	FILLED	whole_field
PRJEB5065	country	train,val	False	PMC4971767	europepmc_fulltext	True	True	https://doi.org/10.1101/gr.205245.116	Recent independent emergence of multiple multidrug-resistant	False	False	False	not_gated	0			0	0	84	0	applied	FILLED	not_gated
PRJEB5065	collection_date	train,val	False	PMC4971767	europepmc_fulltext	True	True	https://doi.org/10.1101/gr.205245.116	Recent independent emergence of multiple multidrug-resistant	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB5065	isolation_source	train,val	False	PMC4971767	europepmc_fulltext	True	True	https://doi.org/10.1101/gr.205245.116	Recent independent emergence of multiple multidrug-resistant	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB5065	host	train,val	False	PMC4971767	europepmc_fulltext	True	True	https://doi.org/10.1101/gr.205245.116	Recent independent emergence of multiple multidrug-resistant	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB50822	country	train,val	False	PMC9279682	local_pdf	True	True	https://doi.org/10.3389/fmicb.2022.918362	CARB-ES-19 Multicenter Study of Carbapenemase-Producing <i>K	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB50822	collection_date	train,val	False	PMC9279682	local_pdf	True	True	https://doi.org/10.3389/fmicb.2022.918362	CARB-ES-19 Multicenter Study of Carbapenemase-Producing <i>K	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB50822	isolation_source	train,val	False	PMC9279682	local_pdf	True	True	https://doi.org/10.3389/fmicb.2022.918362	CARB-ES-19 Multicenter Study of Carbapenemase-Producing <i>K	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB50822	host	train,val	False	PMC9279682	local_pdf	True	True	https://doi.org/10.3389/fmicb.2022.918362	CARB-ES-19 Multicenter Study of Carbapenemase-Producing <i>K	True	True	False	covered	376	abstained		376	0	0	376	none	FILLED	whole_field
PRJEB58018	country	train,val	False	PMC12862290	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2026.31.1.2500378	International spread or local outbreak? Epidemiologic analys	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB58018	collection_date	train,val	False	PMC12862290	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2026.31.1.2500378	International spread or local outbreak? Epidemiologic analys	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB58018	isolation_source	train,val	False	PMC12862290	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2026.31.1.2500378	International spread or local outbreak? Epidemiologic analys	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB58018	host	train,val	False	PMC12862290	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2026.31.1.2500378	International spread or local outbreak? Epidemiologic analys	False	False	False	covered	201	abstained		201	0	0	201	none	FILLED	whole_field
PRJEB58136	country	train,val	False	PMC11652666	europepmc_fulltext	True	True	https://doi.org/10.1007/s44197-024-00323-4	Limited Evidence of Spillover of Antimicrobial-Resistant Kle	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB58136	collection_date	train,val	False	PMC11652666	europepmc_fulltext	True	True	https://doi.org/10.1007/s44197-024-00323-4	Limited Evidence of Spillover of Antimicrobial-Resistant Kle	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB58136	isolation_source	train,val	False	PMC11652666	europepmc_fulltext	True	True	https://doi.org/10.1007/s44197-024-00323-4	Limited Evidence of Spillover of Antimicrobial-Resistant Kle	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB58136	host	train,val	False	PMC11652666	europepmc_fulltext	True	True	https://doi.org/10.1007/s44197-024-00323-4	Limited Evidence of Spillover of Antimicrobial-Resistant Kle	False	False	True	covered	138	direct		0	138	0	0	none	FILLED	whole_field
PRJEB58216	country	train,val	False	PMC10483420	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001082	Three <i>Klebsiella pneumoniae</i> lineages causing bloodstr	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB58216	collection_date	train,val	False	PMC10483420	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001082	Three <i>Klebsiella pneumoniae</i> lineages causing bloodstr	False	False	False	not_gated	0	direct		0	209	0	0	none	FILLED	not_gated
PRJEB58216	isolation_source	train,val	False	PMC10483420	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001082	Three <i>Klebsiella pneumoniae</i> lineages causing bloodstr	False	False	False	not_gated	0	direct		0	209	0	0	none	FILLED	not_gated
PRJEB58216	host	train,val	False	PMC10483420	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001082	Three <i>Klebsiella pneumoniae</i> lineages causing bloodstr	False	False	False	covered	209	direct		209	0	0	209	none	FILLED	whole_field
PRJEB63361	country	train,val	False	PMC12810914	local_pdf	True	True	https://doi.org/10.1371/journal.ppat.1013859	Carbapenem resistant Klebsiella pneumoniae isolates at a ter	True	True	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJEB63361	collection_date	train,val	False	PMC12810914	local_pdf	True	True	https://doi.org/10.1371/journal.ppat.1013859	Carbapenem resistant Klebsiella pneumoniae isolates at a ter	True	True	False	not_gated	0	direct		0	413	0	0	none	FILLED	not_gated
PRJEB63361	isolation_source	train,val	False	PMC12810914	local_pdf	True	True	https://doi.org/10.1371/journal.ppat.1013859	Carbapenem resistant Klebsiella pneumoniae isolates at a ter	True	True	False	not_gated	0	direct		0	413	0	0	none	FILLED	not_gated
PRJEB63361	host	train,val	False	PMC12810914	local_pdf	True	True	https://doi.org/10.1371/journal.ppat.1013859	Carbapenem resistant Klebsiella pneumoniae isolates at a ter	True	True	False	covered	413	direct		1	413	0	0	none	FILLED	whole_field
PRJEB64895	country	train,val	False	PMC10668257	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2023.28.47.2300571	Emergence and persistent spread of carbapenemase-producing <	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB64895	collection_date	train,val	False	PMC10668257	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2023.28.47.2300571	Emergence and persistent spread of carbapenemase-producing <	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB64895	isolation_source	train,val	False	PMC10668257	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2023.28.47.2300571	Emergence and persistent spread of carbapenemase-producing <	False	False	False	residual_per_sample	142	abstained	no_supp	0	0	0	142	generated	EXHAUSTED	paper_has_no_table
PRJEB64895	host	train,val	False	PMC10668257	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2023.28.47.2300571	Emergence and persistent spread of carbapenemase-producing <	False	False	False	covered	142	abstained		142	0	0	142	none	FILLED	whole_field
PRJEB6574	country	train,val	True		local_pdf	True	True			True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB6574	collection_date	train,val	True		local_pdf	True	True			True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB6574	isolation_source	train,val	True		local_pdf	True	True			True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB6574	host	train,val	True		local_pdf	True	True			True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB6891	country	train,val	False	PMC5850561	local_pdf	True	True	https://doi.org/10.1093/cid/cix270	Gastrointestinal Carriage Is a Major Reservoir of Klebsiella	True	True	True	covered	511	direct		511	0	0	511	none	FILLED	whole_field
PRJEB6891	collection_date	train,val	False	PMC5850561	local_pdf	True	True	https://doi.org/10.1093/cid/cix270	Gastrointestinal Carriage Is a Major Reservoir of Klebsiella	True	True	True	covered	511	direct		0	85	511	0	applied	FILLED	whole_field
PRJEB6891	isolation_source	train,val	False	PMC5850561	local_pdf	True	True	https://doi.org/10.1093/cid/cix270	Gastrointestinal Carriage Is a Major Reservoir of Klebsiella	True	True	True	covered	511	direct		0	84	0	427	generated	FILLED	whole_field
PRJEB6891	host	train,val	False	PMC5850561	local_pdf	True	True	https://doi.org/10.1093/cid/cix270	Gastrointestinal Carriage Is a Major Reservoir of Klebsiella	True	True	True	covered	513	direct		513	0	0	513	none	FILLED	whole_field
PRJEB74083	country	train,val	False	PMC11027475	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2024.29.16.2400188	Emergence of OXA-48-producing <i>Klebsiella pneumoniae</i> i	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB74083	collection_date	train,val	False	PMC11027475	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2024.29.16.2400188	Emergence of OXA-48-producing <i>Klebsiella pneumoniae</i> i	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB74083	isolation_source	train,val	False	PMC11027475	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2024.29.16.2400188	Emergence of OXA-48-producing <i>Klebsiella pneumoniae</i> i	False	False	False	residual_per_sample	106	abstained	no_supp	0	0	0	106	generated	EXHAUSTED	paper_has_no_table
PRJEB74083	host	train,val	False	PMC11027475	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2024.29.16.2400188	Emergence of OXA-48-producing <i>Klebsiella pneumoniae</i> i	False	False	False	covered	106	abstained		106	0	0	106	none	FILLED	whole_field
PRJEB74192	country	train,val	False	PMC12039103	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-025-01466-0	A genome-wide One Health study of Klebsiella pneumoniae in N	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB74192	collection_date	train,val	False	PMC12039103	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-025-01466-0	A genome-wide One Health study of Klebsiella pneumoniae in N	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB74192	isolation_source	train,val	False	PMC12039103	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-025-01466-0	A genome-wide One Health study of Klebsiella pneumoniae in N	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB74192	host	train,val	False	PMC12039103	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-025-01466-0	A genome-wide One Health study of Klebsiella pneumoniae in N	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
