study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB60743	SAMEA112785785	country		Denmark	whole_field	
PRJEB60743	SAMEA112785779	country		Denmark	whole_field	
PRJEB60743	SAMEA112785766	country		Denmark	whole_field	
PRJEB60743	SAMEA112785765	country		Denmark	whole_field	
PRJEB60743	SAMEA112785771	country		Denmark	whole_field	
PRJEB60743	SAMEA112785764	country		Denmark	whole_field	
PRJEB60743	SAMEA112785791	country		Denmark	whole_field	
PRJEB60743	SAMEA112785756	country		Denmark	whole_field	
PRJEB60743	SAMEA112785788	country		Denmark	whole_field	
PRJEB60743	SAMEA112785781	country		Denmark	whole_field	
PRJEB60743	SAMEA112785774	country		Denmark	whole_field	
PRJEB60743	SAMEA112785767	country		Denmark	whole_field	
PRJEB60743	SAMEA112785776	country		Denmark	whole_field	
PRJEB60743	SAMEA112785763	country		Denmark	whole_field	
PRJEB21015	SAMEA5882344	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099618	country		United Kingdom	whole_field	
PRJEB21015	SAMEA5882337	country		United Kingdom	whole_field	
PRJEB21015	SAMEA5882341	country		United Kingdom	whole_field	
PRJEB21015	SAMEA5882345	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099615	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099620	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099622	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099641	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099617	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099621	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099646	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099647	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099650	country		United Kingdom	whole_field	
PRJEB21015	SAMEA5882338	country		United Kingdom	whole_field	
PRJEB21015	SAMEA5882340	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099626	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099613	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099648	country		United Kingdom	whole_field	
PRJNA739636	SAMN19856753	country		USA	whole_field	
PRJNA739636	SAMN19856751	country		USA	whole_field	
PRJNA739636	SAMN19856749	country		USA	whole_field	
PRJNA739636	SAMN19856747	country		USA	whole_field	
PRJNA739636	SAMN19856755	country		USA	whole_field	
PRJNA739636	SAMN19856752	country		USA	whole_field	
PRJNA739636	SAMN19856748	country		USA	whole_field	
PRJNA739636	SAMN19856756	country		USA	whole_field	
PRJNA739636	SAMN19856754	country		USA	whole_field	
PRJNA739636	SAMN19856750	country		USA	whole_field	
PRJNA739636	SAMN19856746	country		USA	whole_field	
PRJEB21015	SAMEA5882336	country		United Kingdom	whole_field	
PRJEB21015	SAMEA5882342	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099619	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099644	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099614	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099645	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099649	country		United Kingdom	whole_field	
PRJNA890192	SAMN31269465	country		Switzerland	whole_field	
PRJNA890192	SAMN31269464	country		Switzerland	whole_field	
PRJNA890192	SAMN31269461	country		Switzerland	whole_field	
PRJNA890192	SAMN31269481	country		Switzerland	whole_field	
PRJNA890192	SAMN31269471	country		Switzerland	whole_field	
PRJNA890192	SAMN31269458	country		Switzerland	whole_field	
PRJNA890192	SAMN31269466	country		Switzerland	whole_field	
PRJNA890192	SAMN31269480	country		Switzerland	whole_field	
PRJNA890192	SAMN31269478	country		Switzerland	whole_field	
PRJNA890192	SAMN31269477	country		Switzerland	whole_field	
PRJNA890192	SAMN31269476	country		Switzerland	whole_field	
PRJNA890192	SAMN31269475	country		Switzerland	whole_field	
PRJNA890192	SAMN31269474	country		Switzerland	whole_field	
PRJNA890192	SAMN31269468	country		Switzerland	whole_field	
PRJNA890192	SAMN31269467	country		Switzerland	whole_field	
PRJNA890192	SAMN31269457	country		Switzerland	whole_field	
PRJNA890192	SAMN31269463	country		Switzerland	whole_field	
PRJNA890192	SAMN31269462	country		Switzerland	whole_field	
PRJNA890192	SAMN31269460	country		Switzerland	whole_field	
PRJNA890192	SAMN31269479	country		Switzerland	whole_field	
PRJNA890192	SAMN31269459	country		Switzerland	whole_field	
PRJNA890192	SAMN31269473	country		Switzerland	whole_field	
PRJNA890192	SAMN31269472	country		Switzerland	whole_field	
PRJNA890192	SAMN31269470	country		Switzerland	whole_field	
PRJNA890192	SAMN31269469	country		Switzerland	whole_field	
PRJNA508406	SAMN10523649	country		South Korea	whole_field	
PRJNA508406	SAMN10523646	country		South Korea	whole_field	
PRJNA508406	SAMN10523645	country		South Korea	whole_field	
PRJNA508406	SAMN10523648	country		South Korea	whole_field	
PRJNA508406	SAMN10523653	country		South Korea	whole_field	
PRJNA508406	SAMN10523658	country		South Korea	whole_field	
PRJNA508406	SAMN10523665	country		South Korea	whole_field	
PRJNA508406	SAMN10523664	country		South Korea	whole_field	
PRJNA508406	SAMN10523669	country		South Korea	whole_field	
PRJNA508406	SAMN10523668	country		South Korea	whole_field	
PRJEB21015	SAMEA5882343	country		United Kingdom	whole_field	
PRJEB21015	SAMEA5882339	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099643	country		United Kingdom	whole_field	
PRJEB21015	SAMEA6099623	country		United Kingdom	whole_field	
PRJNA508406	SAMN10523644	country		South Korea	whole_field	
PRJNA508406	SAMN10523647	country		South Korea	whole_field	
PRJNA508406	SAMN10523659	country		South Korea	whole_field	
PRJNA508406	SAMN10523657	country		South Korea	whole_field	
PRJNA508406	SAMN10523662	country		South Korea	whole_field	
PRJNA508406	SAMN10523663	country		South Korea	whole_field	
PRJNA508406	SAMN10523661	country		South Korea	whole_field	
PRJNA508406	SAMN10523671	country		South Korea	whole_field	
PRJNA508406	SAMN10523667	country		South Korea	whole_field	
PRJNA508406	SAMN10523672	country		South Korea	whole_field	
PRJNA508406	SAMN10523673	country		South Korea	whole_field	
PRJNA508406	SAMN10523650	country		South Korea	whole_field	
PRJNA508406	SAMN10523654	country		South Korea	whole_field	
PRJNA508406	SAMN10523652	country		South Korea	whole_field	
PRJNA508406	SAMN10523656	country		South Korea	whole_field	
PRJNA508406	SAMN10523655	country		South Korea	whole_field	
PRJNA508406	SAMN10523660	country		South Korea	whole_field	
PRJNA508406	SAMN10523670	country		South Korea	whole_field	
PRJNA508406	SAMN10523666	country		South Korea	whole_field	
PRJEB19808	SAMEA103579168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103668418	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103669168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103669918	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103670668	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103671418	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103672168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103672918	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103673668	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103674418	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103675168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103675918	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103676668	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103677418	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103678168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103678918	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103679668	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103680418	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103681168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103681918	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103682668	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103683418	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103684168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103684918	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103685668	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103686418	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103687168	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103687918	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103688668	country	not provided	Italy	whole_field	
PRJEB19808	SAMEA103689418	country	not provided	Italy	whole_field	
PRJEB20875	SAMEA104090554	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090555	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090556	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090557	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090558	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090559	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090560	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090561	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090562	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090563	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090564	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090565	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090568	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090569	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090570	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090571	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090572	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090573	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090574	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090575	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090576	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090577	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090578	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090579	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090580	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090581	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090584	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090585	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090589	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090590	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090591	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090594	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090595	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090596	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090598	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090601	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090602	country		Tanzania	whole_field	
PRJEB20875	SAMEA104090604	country		Tanzania	whole_field	
PRJEB25080	SAMEA104605872	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605873	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605874	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605875	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605876	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605877	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605878	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605879	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605880	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605881	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605882	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605883	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605884	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605885	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605886	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605887	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605888	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605889	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605890	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605891	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605892	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605893	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605894	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605895	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605896	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605897	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605898	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605899	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605900	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605901	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605902	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605903	country	not provided	Netherlands	whole_field	
PRJEB25080	SAMEA104605904	country	not provided	Netherlands	whole_field	
PRJEB14854	SAMEA27166918	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27167668	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27168418	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27169168	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27169918	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27170668	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27171418	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27172168	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27172918	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27173668	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27174418	country		United Kingdom	whole_field	
PRJEB14854	SAMEA27175168	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3303994	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3303996	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3303998	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3303999	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304000	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304001	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304002	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304004	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304005	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304006	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304007	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304012	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304014	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304015	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304017	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3304018	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3531568	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3531569	country		United Kingdom	whole_field	
PRJEB8766	SAMEA3531571	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4509452	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4509453	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4509454	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4509455	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4509456	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4509458	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4509459	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4786374	country		United Kingdom	whole_field	
PRJEB14854	SAMEA4786375	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72153418	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72154168	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72154918	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72155668	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72156418	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72157168	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72157918	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72160168	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72160918	country		United Kingdom	whole_field	
PRJEB14854	SAMEA72161668	country		United Kingdom	whole_field	
PRJNA292904	SAMN04014875	country		USA	whole_field	
PRJNA292904	SAMN04014880	country		USA	whole_field	
PRJNA292904	SAMN04014881	country		USA	whole_field	
PRJNA292904	SAMN04014882	country		USA	whole_field	
PRJNA292904	SAMN04014883	country		USA	whole_field	
PRJNA292904	SAMN04014884	country		USA	whole_field	
PRJNA292904	SAMN04014885	country		USA	whole_field	
PRJNA292904	SAMN04014887	country		USA	whole_field	
PRJNA292904	SAMN04014888	country		USA	whole_field	
PRJNA292904	SAMN04014890	country		USA	whole_field	
PRJNA292904	SAMN04014892	country		USA	whole_field	
PRJNA292904	SAMN04014903	country		USA	whole_field	
PRJNA292904	SAMN04014907	country		USA	whole_field	
PRJNA292904	SAMN04014909	country		USA	whole_field	
PRJNA292904	SAMN04014912	country		USA	whole_field	
PRJNA292904	SAMN04014915	country		USA	whole_field	
PRJNA292904	SAMN04014916	country		USA	whole_field	
PRJNA292904	SAMN04014917	country		USA	whole_field	
PRJNA292904	SAMN04014920	country		USA	whole_field	
PRJNA292904	SAMN04014921	country		USA	whole_field	
PRJNA292904	SAMN04014928	country		USA	whole_field	
PRJNA292904	SAMN04014937	country		USA	whole_field	
PRJNA292904	SAMN04014938	country		USA	whole_field	
PRJNA292904	SAMN04014939	country		USA	whole_field	
PRJNA292904	SAMN04014947	country		USA	whole_field	
PRJNA292904	SAMN04014948	country		USA	whole_field	
PRJNA292904	SAMN04014950	country		USA	whole_field	
PRJNA1092272	SAMN40622531	country	NA	United Kingdom	whole_field	
PRJNA1092272	SAMN40622506	country	NA	United Kingdom	whole_field	
PRJNA1092272	SAMN40622500	country	NA	United Kingdom	whole_field	
PRJNA1092662	SAMN40631746	country	NA	USA	whole_field	
PRJNA1000963	SAMN36785156	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622505	country	NA	United Kingdom	whole_field	
PRJNA1114318	SAMN41500085	country	NA	Fiji	whole_field	
PRJNA1092272	SAMN40622495	country	NA	United Kingdom	whole_field	
PRJNA1071125	SAMN39672647	country	NA	Egypt	whole_field	
PRJNA1092272	SAMN40622510	country	NA	United Kingdom	whole_field	
PRJNA1000963	SAMN36785152	country	NA	Italy	whole_field	
PRJNA1114318	SAMN41500089	country	NA	Fiji	whole_field	
PRJNA1114318	SAMN41500081	country	NA	Fiji	whole_field	
PRJNA1114318	SAMN41500082	country	NA	Fiji	whole_field	
PRJNA1000963	SAMN36787070	country	NA	Italy	whole_field	
PRJNA1071125	SAMN39672640	country	NA	Egypt	whole_field	
PRJNA1000963	SAMN36785159	country	NA	Italy	whole_field	
PRJNA1071125	SAMN39672642	country	NA	Egypt	whole_field	
PRJNA1071125	SAMN39672633	country	NA	Egypt	whole_field	
PRJNA1071125	SAMN39672637	country	NA	Egypt	whole_field	
PRJNA1000963	SAMN36785149	country	NA	Italy	whole_field	
PRJNA1071125	SAMN39672651	country	NA	Egypt	whole_field	
PRJNA1000963	SAMN36787059	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622492	country	NA	United Kingdom	whole_field	
PRJNA1114318	SAMN41500093	country	NA	Fiji	whole_field	
PRJNA1000963	SAMN36785137	country	NA	Italy	whole_field	
PRJNA1000963	SAMN36785160	country	NA	Italy	whole_field	
PRJNA1071125	SAMN39672652	country	NA	Egypt	whole_field	
PRJNA1071125	SAMN39672638	country	NA	Egypt	whole_field	
PRJNA1092272	SAMN40622494	country	NA	United Kingdom	whole_field	
PRJNA1114318	SAMN41500092	country	NA	Fiji	whole_field	
PRJNA1000963	SAMN36787048	country	NA	Italy	whole_field	
PRJNA1071125	SAMN39672645	country	NA	Egypt	whole_field	
PRJNA1000963	SAMN36787064	country	NA	Italy	whole_field	
PRJNA1000963	SAMN36787049	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622523	country	NA	United Kingdom	whole_field	
PRJNA1114318	SAMN41500097	country	NA	Fiji	whole_field	
PRJNA1092662	SAMN40631756	country	NA	USA	whole_field	
PRJNA1092272	SAMN40622497	country	NA	United Kingdom	whole_field	
PRJNA1092272	SAMN40622498	country	NA	United Kingdom	whole_field	
PRJNA1000963	SAMN36787062	country	NA	Italy	whole_field	
PRJNA1000963	SAMN36785144	country	NA	Italy	whole_field	
PRJNA1114318	SAMN41500110	country	NA	Fiji	whole_field	
PRJNA1092662	SAMN40631748	country	NA	USA	whole_field	
PRJNA1000963	SAMN36787063	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622499	country	NA	United Kingdom	whole_field	
PRJNA1071125	SAMN39672658	country	NA	Egypt	whole_field	
PRJNA1000963	SAMN36787051	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622490	country	NA	United Kingdom	whole_field	
PRJNA1092662	SAMN40631755	country	NA	USA	whole_field	
PRJNA1114318	SAMN41500094	country	NA	Fiji	whole_field	
PRJNA1092272	SAMN40622509	country	NA	United Kingdom	whole_field	
PRJNA1071125	SAMN39672632	country	NA	Egypt	whole_field	
PRJNA1000963	SAMN36787056	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622513	country	NA	United Kingdom	whole_field	
PRJNA1092662	SAMN41082396	country	NA	USA	whole_field	
PRJNA1092662	SAMN40631749	country	NA	USA	whole_field	
PRJNA1092272	SAMN40622504	country	NA	United Kingdom	whole_field	
PRJNA1092272	SAMN40622530	country	NA	United Kingdom	whole_field	
PRJNA1092662	SAMN40631753	country	NA	USA	whole_field	
PRJNA1071125	SAMN39672650	country	NA	Egypt	whole_field	
PRJNA1071125	SAMN39672649	country	NA	Egypt	whole_field	
PRJNA1092272	SAMN40622525	country	NA	United Kingdom	whole_field	
PRJNA1000963	SAMN36785140	country	NA	Italy	whole_field	
PRJNA1000963	SAMN36785151	country	NA	Italy	whole_field	
PRJNA1114318	SAMN41500098	country	NA	Fiji	whole_field	
PRJNA1071125	SAMN39672643	country	NA	Egypt	whole_field	
PRJNA1092272	SAMN40622516	country	NA	United Kingdom	whole_field	
PRJNA1092272	SAMN40622528	country	NA	United Kingdom	whole_field	
PRJNA1000963	SAMN36785147	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622491	country	NA	United Kingdom	whole_field	
PRJNA1114318	SAMN41500102	country	NA	Fiji	whole_field	
PRJNA1114318	SAMN41500086	country	NA	Fiji	whole_field	
PRJNA1092272	SAMN40622517	country	NA	United Kingdom	whole_field	
PRJNA1092272	SAMN40622514	country	NA	United Kingdom	whole_field	
PRJNA1114318	SAMN41500095	country	NA	Fiji	whole_field	
PRJNA1000963	SAMN36785143	country	NA	Italy	whole_field	
PRJNA1092662	SAMN40631744	country	NA	USA	whole_field	
PRJNA1114318	SAMN41500103	country	NA	Fiji	whole_field	
PRJNA1071125	SAMN39672644	country	NA	Egypt	whole_field	
PRJNA1092272	SAMN40622508	country	NA	United Kingdom	whole_field	
PRJNA1000963	SAMN36785146	country	NA	Italy	whole_field	
PRJNA1092272	SAMN40622526	country	NA	United Kingdom	whole_field	
PRJNA1114318	SAMN41500105	country	NA	Fiji	whole_field	
PRJNA1071125	SAMN39672636	country	NA	Egypt	whole_field	
PRJNA1114318	SAMN41500112	country	NA	Fiji	whole_field	
PRJNA1071125	SAMN39672634	country	NA	Egypt	whole_field	
PRJNA1092662	SAMN40631757	country	NA	USA	whole_field	
