study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB3255	SAMEA2003024	collection_date		1949	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2046735	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2046735	isolation_source		Right antral washout, atrophic rhinitis, sinusitis, GIBBS	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1964881	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1964881	isolation_source		Right antral washout, atrophic rhinitis, sinusitis, GIBBS	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004150	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004150	isolation_source		Right antral washout, atrophic rhinitis, sinusitis, GIBBS	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004976	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004976	isolation_source		Pneumonia; Gardnier, Samos	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903597	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903597	isolation_source		Pneumonia; Gardnier, Samos	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004151	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711463	collection_date		1935	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711463	isolation_source		Fatal case	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004977	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004977	isolation_source		Urine	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711397	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711397	isolation_source		Pus from nasopharynx	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004978	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2004978	isolation_source		Tonsil	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711408	collection_date		1937	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711408	isolation_source		Blood culture	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711435	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903591	collection_date		ND	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903589	collection_date		ND	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903569	collection_date		1932	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903569	isolation_source		case from Ment. Gen. Hosp.	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903567	collection_date		1932	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903567	isolation_source		case from Ment. Gen. Hosp.	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2059653	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA2059653	isolation_source		Abdominal exudate	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903568	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903568	isolation_source		Abdominal exudate	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903564	collection_date		1947	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903566	collection_date		1947	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903620	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903618	collection_date		1940	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903618	isolation_source		Acute cholecystitis	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903617	collection_date		ND	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903608	collection_date		1935	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1903608	isolation_source		Fatal case	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711409	collection_date		1920	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB3255	SAMEA1711409	isolation_source		Left antral washout, meningitis	per_sample_two_hop	13073_2015_222_MOESM1_ESM.xlsx+13073_2015_222_MOESM7_ESM.xlsx via 370 shared IDs
PRJEB44864	SAMEA8720018	collection_date		2019-10-15	per_sample	spectrum.01009-22-s0001.pdf:ERR5908336
PRJEB44864	SAMEA8720027	collection_date		2019-09-20	per_sample	spectrum.01009-22-s0001.pdf:ERR5908337
PRJEB44864	SAMEA8720028	collection_date		2019-08-16	per_sample	spectrum.01009-22-s0001.pdf:ERR5908338
PRJEB44864	SAMEA8720029	collection_date		2019-11-01	per_sample	spectrum.01009-22-s0001.pdf:ERR5908339
PRJEB44864	SAMEA8720030	collection_date		2019-10-28	per_sample	spectrum.01009-22-s0001.pdf:ERR5908340
PRJEB44864	SAMEA8720031	collection_date		2019-10-29	per_sample	spectrum.01009-22-s0001.pdf:ERR5908341
PRJEB44864	SAMEA8720032	collection_date		2019-11-04	per_sample	spectrum.01009-22-s0001.pdf:ERR5908342
PRJEB44864	SAMEA8720033	collection_date		2019-11-04	per_sample	spectrum.01009-22-s0001.pdf:ERR5908343
PRJEB44864	SAMEA8720034	collection_date		2019-09-27	per_sample	spectrum.01009-22-s0001.pdf:ERR5908344
PRJEB44864	SAMEA8720019	collection_date		2019-10-21	per_sample	spectrum.01009-22-s0001.pdf:ERR5908347
PRJEB44864	SAMEA8720036	collection_date		2019-09-17	per_sample	spectrum.01009-22-s0001.pdf:ERR5908346
PRJEB44864	SAMEA8720037	collection_date		2019-09-17	per_sample	spectrum.01009-22-s0001.pdf:ERR5908348
PRJEB44864	SAMEA8720020	collection_date		2019-10-03	per_sample	spectrum.01009-22-s0001.pdf:ERR5908358
PRJEB44864	SAMEA8720021	collection_date		2019-09-09	per_sample	spectrum.01009-22-s0001.pdf:ERR5908360
PRJEB44864	SAMEA8720023	collection_date		2019-09-17	per_sample	spectrum.01009-22-s0001.pdf:ERR5908362
PRJEB44864	SAMEA8720024	collection_date		2019-10-08	per_sample	spectrum.01009-22-s0001.pdf:ERR5908363
PRJEB44864	SAMEA8720025	collection_date		2019-10-22	per_sample	spectrum.01009-22-s0001.pdf:ERR5908364
PRJEB44864	SAMEA8720026	collection_date		2019-08-12	per_sample	spectrum.01009-22-s0001.pdf:ERR5908365
PRJEB62836	SAMEA113574955	country		Portugal	per_sample	Table_1.XLSX:ERS15569884
PRJEB62836	SAMEA113574955	collection_date		2020	per_sample	Table_1.XLSX:ERS15569884
PRJEB62836	SAMEA113574955	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569884
PRJEB62836	SAMEA113574955	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569884
PRJEB62836	SAMEA113574960	country		Portugal	per_sample	Table_1.XLSX:ERS15569889
PRJEB62836	SAMEA113574960	collection_date		2020	per_sample	Table_1.XLSX:ERS15569889
PRJEB62836	SAMEA113574960	isolation_source		One-day-old chicks	per_sample	Table_1.XLSX:ERS15569889
PRJEB62836	SAMEA113574960	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569889
PRJEB62836	SAMEA113574961	country		Portugal	per_sample	Table_1.XLSX:ERS15569890
PRJEB62836	SAMEA113574961	collection_date		2020	per_sample	Table_1.XLSX:ERS15569890
PRJEB62836	SAMEA113574961	isolation_source		One-day-old chicks	per_sample	Table_1.XLSX:ERS15569890
PRJEB62836	SAMEA113574961	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569890
PRJEB62836	SAMEA113574962	country		Portugal	per_sample	Table_1.XLSX:ERS15569891
PRJEB62836	SAMEA113574962	collection_date		2020	per_sample	Table_1.XLSX:ERS15569891
PRJEB62836	SAMEA113574962	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569891
PRJEB62836	SAMEA113574962	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569891
PRJEB62836	SAMEA113574963	country		Portugal	per_sample	Table_1.XLSX:ERS15569892
PRJEB62836	SAMEA113574963	collection_date		2019	per_sample	Table_1.XLSX:ERS15569892
PRJEB62836	SAMEA113574963	isolation_source		One-day-old chicks	per_sample	Table_1.XLSX:ERS15569892
PRJEB62836	SAMEA113574963	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569892
PRJEB62836	SAMEA113574956	country		Portugal	per_sample	Table_1.XLSX:ERS15569885
PRJEB62836	SAMEA113574956	collection_date		2022	per_sample	Table_1.XLSX:ERS15569885
PRJEB62836	SAMEA113574956	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569885
PRJEB62836	SAMEA113574956	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569885
PRJEB62836	SAMEA113574957	country		Portugal	per_sample	Table_1.XLSX:ERS15569886
PRJEB62836	SAMEA113574957	collection_date		2022	per_sample	Table_1.XLSX:ERS15569886
PRJEB62836	SAMEA113574957	isolation_source		Chicken meat	per_sample	Table_1.XLSX:ERS15569886
PRJEB62836	SAMEA113574957	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569886
PRJEB62836	SAMEA113574958	country		Portugal	per_sample	Table_1.XLSX:ERS15569887
PRJEB62836	SAMEA113574958	collection_date		2022	per_sample	Table_1.XLSX:ERS15569887
PRJEB62836	SAMEA113574958	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569887
PRJEB62836	SAMEA113574958	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569887
PRJEB62836	SAMEA113574959	country		Portugal	per_sample	Table_1.XLSX:ERS15569888
PRJEB62836	SAMEA113574959	collection_date		2022	per_sample	Table_1.XLSX:ERS15569888
PRJEB62836	SAMEA113574959	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569888
PRJEB62836	SAMEA113574959	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569888
PRJEB62836	SAMEA113574964	country		Portugal	per_sample	Table_1.XLSX:ERS15569893
PRJEB62836	SAMEA113574964	collection_date		2019	per_sample	Table_1.XLSX:ERS15569893
PRJEB62836	SAMEA113574964	isolation_source		One-day-old chicks	per_sample	Table_1.XLSX:ERS15569893
PRJEB62836	SAMEA113574964	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569893
PRJEB62836	SAMEA113574965	country		Portugal	per_sample	Table_1.XLSX:ERS15569894
PRJEB62836	SAMEA113574965	collection_date		2022	per_sample	Table_1.XLSX:ERS15569894
PRJEB62836	SAMEA113574965	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569894
PRJEB62836	SAMEA113574965	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569894
PRJEB62836	SAMEA113574966	country		Portugal	per_sample	Table_1.XLSX:ERS15569895
PRJEB62836	SAMEA113574966	collection_date		2022	per_sample	Table_1.XLSX:ERS15569895
PRJEB62836	SAMEA113574966	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569895
PRJEB62836	SAMEA113574966	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569895
PRJEB62836	SAMEA113574967	country		Portugal	per_sample	Table_1.XLSX:ERS15569896
PRJEB62836	SAMEA113574967	collection_date		2022	per_sample	Table_1.XLSX:ERS15569896
PRJEB62836	SAMEA113574967	isolation_source		Cleaned poultry house	per_sample	Table_1.XLSX:ERS15569896
PRJEB62836	SAMEA113574967	host		Farm environment	per_sample	Table_1.XLSX:ERS15569896
PRJEB62836	SAMEA113574968	country		Portugal	per_sample	Table_1.XLSX:ERS15569897
PRJEB62836	SAMEA113574968	collection_date		2022	per_sample	Table_1.XLSX:ERS15569897
PRJEB62836	SAMEA113574968	isolation_source		Chicken meat	per_sample	Table_1.XLSX:ERS15569897
PRJEB62836	SAMEA113574968	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569897
PRJEB62836	SAMEA113574969	country		Portugal	per_sample	Table_1.XLSX:ERS15569898
PRJEB62836	SAMEA113574969	collection_date		2019	per_sample	Table_1.XLSX:ERS15569898
PRJEB62836	SAMEA113574969	isolation_source		One-day-old chicks	per_sample	Table_1.XLSX:ERS15569898
PRJEB62836	SAMEA113574969	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569898
PRJEB62836	SAMEA113574972	country		Portugal	per_sample	Table_1.XLSX:ERS15569901
PRJEB62836	SAMEA113574972	collection_date		2020	per_sample	Table_1.XLSX:ERS15569901
PRJEB62836	SAMEA113574972	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569901
PRJEB62836	SAMEA113574972	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569901
PRJEB62836	SAMEA113574970	country		Portugal	per_sample	Table_1.XLSX:ERS15569899
PRJEB62836	SAMEA113574970	collection_date		2022	per_sample	Table_1.XLSX:ERS15569899
PRJEB62836	SAMEA113574970	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569899
PRJEB62836	SAMEA113574970	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569899
PRJEB62836	SAMEA113574971	country		Portugal	per_sample	Table_1.XLSX:ERS15569900
PRJEB62836	SAMEA113574971	collection_date		2022	per_sample	Table_1.XLSX:ERS15569900
PRJEB62836	SAMEA113574971	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569900
PRJEB62836	SAMEA113574971	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569900
PRJEB62836	SAMEA113574973	country		Portugal	per_sample	Table_1.XLSX:ERS15569902
PRJEB62836	SAMEA113574973	collection_date		2019	per_sample	Table_1.XLSX:ERS15569902
PRJEB62836	SAMEA113574973	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569902
PRJEB62836	SAMEA113574973	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569902
PRJEB62836	SAMEA113574974	country		Portugal	per_sample	Table_1.XLSX:ERS15569903
PRJEB62836	SAMEA113574974	collection_date		2022	per_sample	Table_1.XLSX:ERS15569903
PRJEB62836	SAMEA113574974	isolation_source		Cleaned poultry house	per_sample	Table_1.XLSX:ERS15569903
PRJEB62836	SAMEA113574974	host		Farm environment	per_sample	Table_1.XLSX:ERS15569903
PRJEB62836	SAMEA113574975	country		Portugal	per_sample	Table_1.XLSX:ERS15569904
PRJEB62836	SAMEA113574975	collection_date		2022	per_sample	Table_1.XLSX:ERS15569904
PRJEB62836	SAMEA113574975	isolation_source		One-day-old chicks	per_sample	Table_1.XLSX:ERS15569904
PRJEB62836	SAMEA113574975	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569904
PRJEB62836	SAMEA113574976	country		Portugal	per_sample	Table_1.XLSX:ERS15569905
PRJEB62836	SAMEA113574976	collection_date		2022	per_sample	Table_1.XLSX:ERS15569905
PRJEB62836	SAMEA113574976	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569905
PRJEB62836	SAMEA113574976	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569905
PRJEB62836	SAMEA113574977	country		Portugal	per_sample	Table_1.XLSX:ERS15569906
PRJEB62836	SAMEA113574977	collection_date		2022	per_sample	Table_1.XLSX:ERS15569906
PRJEB62836	SAMEA113574977	isolation_source		Cleaned poultry house	per_sample	Table_1.XLSX:ERS15569906
PRJEB62836	SAMEA113574977	host		Farm environment	per_sample	Table_1.XLSX:ERS15569906
PRJEB62836	SAMEA113574978	country		Portugal	per_sample	Table_1.XLSX:ERS15569907
PRJEB62836	SAMEA113574978	collection_date		2022	per_sample	Table_1.XLSX:ERS15569907
PRJEB62836	SAMEA113574978	isolation_source		Chicken meat	per_sample	Table_1.XLSX:ERS15569907
PRJEB62836	SAMEA113574978	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569907
PRJEB62836	SAMEA113574979	country		Portugal	per_sample	Table_1.XLSX:ERS15569908
PRJEB62836	SAMEA113574979	collection_date		2022	per_sample	Table_1.XLSX:ERS15569908
PRJEB62836	SAMEA113574979	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569908
PRJEB62836	SAMEA113574979	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569908
PRJEB62836	SAMEA113574980	country		Portugal	per_sample	Table_1.XLSX:ERS15569909
PRJEB62836	SAMEA113574980	collection_date		2022	per_sample	Table_1.XLSX:ERS15569909
PRJEB62836	SAMEA113574980	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569909
PRJEB62836	SAMEA113574980	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569909
PRJEB62836	SAMEA113574981	country		Portugal	per_sample	Table_1.XLSX:ERS15569910
PRJEB62836	SAMEA113574981	collection_date		2019	per_sample	Table_1.XLSX:ERS15569910
PRJEB62836	SAMEA113574981	isolation_source		Poultry house feed	per_sample	Table_1.XLSX:ERS15569910
PRJEB62836	SAMEA113574981	host		Feed	per_sample	Table_1.XLSX:ERS15569910
PRJEB62836	SAMEA113574982	country		Portugal	per_sample	Table_1.XLSX:ERS15569911
PRJEB62836	SAMEA113574982	collection_date		2020	per_sample	Table_1.XLSX:ERS15569911
PRJEB62836	SAMEA113574982	isolation_source		One-day-old chicks	per_sample	Table_1.XLSX:ERS15569911
PRJEB62836	SAMEA113574982	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569911
PRJEB62836	SAMEA113574983	country		Portugal	per_sample	Table_1.XLSX:ERS15569912
PRJEB62836	SAMEA113574983	collection_date		2019	per_sample	Table_1.XLSX:ERS15569912
PRJEB62836	SAMEA113574983	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569912
PRJEB62836	SAMEA113574983	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569912
PRJEB62836	SAMEA113574984	country		Portugal	per_sample	Table_1.XLSX:ERS15569913
PRJEB62836	SAMEA113574984	collection_date		2022	per_sample	Table_1.XLSX:ERS15569913
PRJEB62836	SAMEA113574984	isolation_source		Cleaned poultry house	per_sample	Table_1.XLSX:ERS15569913
PRJEB62836	SAMEA113574984	host		Farm environment	per_sample	Table_1.XLSX:ERS15569913
PRJEB62836	SAMEA113574985	country		Portugal	per_sample	Table_1.XLSX:ERS15569914
PRJEB62836	SAMEA113574985	collection_date		2022	per_sample	Table_1.XLSX:ERS15569914
PRJEB62836	SAMEA113574985	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569914
PRJEB62836	SAMEA113574985	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569914
PRJEB62836	SAMEA113574986	country		Portugal	per_sample	Table_1.XLSX:ERS15569915
PRJEB62836	SAMEA113574986	collection_date		2022	per_sample	Table_1.XLSX:ERS15569915
PRJEB62836	SAMEA113574986	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569915
PRJEB62836	SAMEA113574986	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569915
PRJEB62836	SAMEA113574987	country		Portugal	per_sample	Table_1.XLSX:ERS15569916
PRJEB62836	SAMEA113574987	collection_date		2022	per_sample	Table_1.XLSX:ERS15569916
PRJEB62836	SAMEA113574987	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569916
PRJEB62836	SAMEA113574987	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569916
PRJEB62836	SAMEA113574988	country		Portugal	per_sample	Table_1.XLSX:ERS15569917
PRJEB62836	SAMEA113574988	collection_date		2020	per_sample	Table_1.XLSX:ERS15569917
PRJEB62836	SAMEA113574988	isolation_source		Pre-slaughter chicken	per_sample	Table_1.XLSX:ERS15569917
PRJEB62836	SAMEA113574988	host		Animal (chicken)	per_sample	Table_1.XLSX:ERS15569917
