study_accession	field	fold	none_found	chosen_pmcid	fulltext_source	is_full_text	paper_resolved	paper_url	paper_title	manual_pdf_present	manual_pdf_readable	supp_present	gate_status	n_blank	per_sample_method	zero_reason	n_whole_field	n_per_sample	n_escalation	remaining_est	escalation_status	resolution_state	recoverability
PRJEB19435	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB19435	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB19435	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB19435	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB20799	host	train	True		local_pdf	True	True			True	True	False	residual_per_sample	46	NO_PMCID	NO_PMCID	0	0	0	46	none	EXHAUSTED	NO_PMCID
PRJEB20799	country	train	True		local_pdf	True	True			True	True	False	covered	46	NO_PMCID		46	0	0	46	none	FILLED	whole_field
PRJEB20799	collection_date	train	True		local_pdf	True	True			True	True	False	covered	46	NO_PMCID		46	0	0	46	none	FILLED	whole_field
PRJEB20799	isolation_source	train	True		local_pdf	True	True			True	True	False	residual_per_sample	46	NO_PMCID	NO_PMCID	0	0	0	46	none	EXHAUSTED	NO_PMCID
PRJEB21277	host	train	True		local_pdf	True	True			True	True	False	residual_per_sample	194	NO_PMCID	NO_PMCID	0	0	0	194	none	EXHAUSTED	NO_PMCID
PRJEB21277	country	train	True		local_pdf	True	True			True	True	False	covered	194	NO_PMCID		194	0	0	194	none	FILLED	whole_field
PRJEB21277	collection_date	train	True		local_pdf	True	True			True	True	False	residual_per_sample	194	NO_PMCID	NO_PMCID	0	0	0	194	none	EXHAUSTED	NO_PMCID
PRJEB21277	isolation_source	train	True		local_pdf	True	True			True	True	False	residual_per_sample	194	NO_PMCID	NO_PMCID	0	0	0	194	none	EXHAUSTED	NO_PMCID
PRJEB21605	host	train	False	PMC6966826	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-019-0706-y	Genomic surveillance for hypervirulence and multi-drug resis	False	False	False	covered	149	direct		149	0	0	149	none	FILLED	whole_field
PRJEB21605	country	train	False	PMC6966826	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-019-0706-y	Genomic surveillance for hypervirulence and multi-drug resis	False	False	False	covered	149	direct		0	148	0	1	none	FILLED	whole_field
PRJEB21605	collection_date	train	False	PMC6966826	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-019-0706-y	Genomic surveillance for hypervirulence and multi-drug resis	False	False	False	covered	149	direct		0	148	0	1	none	FILLED	whole_field
PRJEB21605	isolation_source	train	False	PMC6966826	europepmc_fulltext	True	True	https://doi.org/10.1186/s13073-019-0706-y	Genomic surveillance for hypervirulence and multi-drug resis	False	False	False	covered	149	direct		149	0	0	149	none	FILLED	whole_field
PRJEB22252	host	train	False	PMC6894937	local_pdf	True	True	https://doi.org/10.1038/s41586-019-1560-1	Stunted microbiota and opportunistic pathogen colonization i	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22252	country	train	False	PMC6894937	local_pdf	True	True	https://doi.org/10.1038/s41586-019-1560-1	Stunted microbiota and opportunistic pathogen colonization i	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22252	collection_date	train	False	PMC6894937	local_pdf	True	True	https://doi.org/10.1038/s41586-019-1560-1	Stunted microbiota and opportunistic pathogen colonization i	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22252	isolation_source	train	False	PMC6894937	local_pdf	True	True	https://doi.org/10.1038/s41586-019-1560-1	Stunted microbiota and opportunistic pathogen colonization i	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22264	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22264	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22264	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22264	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB22890	host	train	True		local_pdf	True	True			True	True	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJEB22890	country	train	True		local_pdf	True	True			True	True	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJEB22890	collection_date	train	True		local_pdf	True	True			True	True	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJEB22890	isolation_source	train	True		local_pdf	True	True			True	True	False	residual_per_sample	157	NO_PMCID		0	0	157	0	applied	FILLED	per_sample_or_escalation
PRJEB22903	host	train	True		none	False	False			False	False	False	residual_per_sample	261	NO_PMCID		0	0	261	0	applied	FILLED	per_sample_or_escalation
PRJEB22903	country	train	True		none	False	False			False	False	False	residual_per_sample	261	NO_PMCID	NO_PMCID	0	0	0	261	none	EXHAUSTED	no_paper_findable
PRJEB22903	collection_date	train	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJEB22903	isolation_source	train	True		none	False	False			False	False	False	residual_per_sample	261	NO_PMCID	NO_PMCID	0	0	0	261	none	EXHAUSTED	no_paper_findable
PRJEB24082	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	200	abstained	no_supp	0	0	0	200	none	ACTIONABLE	fetch_supp_table
PRJEB24082	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	200	abstained		200	0	0	200	none	FILLED	whole_field
PRJEB24082	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	200	abstained	no_supp	0	0	0	200	none	ACTIONABLE	fetch_supp_table
PRJEB24082	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	200	abstained	no_supp	0	0	0	200	none	ACTIONABLE	fetch_supp_table
PRJEB24083	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	5	abstained	no_supp	0	0	0	5	none	EXHAUSTED	no_supp
PRJEB24083	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	5	abstained	no_supp	0	0	0	5	none	EXHAUSTED	no_supp
PRJEB24083	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	5	abstained	no_supp	0	0	0	5	none	EXHAUSTED	no_supp
PRJEB24083	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	5	abstained	no_supp	0	0	0	5	none	EXHAUSTED	no_supp
PRJEB24084	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	3	abstained		3	0	0	3	none	FILLED	whole_field
PRJEB24084	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	3	abstained		3	0	0	3	none	FILLED	whole_field
PRJEB24084	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	3	abstained	no_supp	0	0	0	3	none	EXHAUSTED	no_supp
PRJEB24084	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	3	abstained	no_supp	0	0	0	3	none	EXHAUSTED	no_supp
PRJEB24085	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	104	abstained		104	0	0	104	none	FILLED	whole_field
PRJEB24085	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	104	abstained		104	0	0	104	none	FILLED	whole_field
PRJEB24085	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	104	abstained	no_supp	0	0	0	104	none	ACTIONABLE	fetch_supp_table
PRJEB24085	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	104	abstained	no_supp	0	0	0	104	none	ACTIONABLE	fetch_supp_table
PRJEB24086	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	3	abstained		3	0	0	3	none	FILLED	whole_field
PRJEB24086	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	3	abstained		3	0	0	3	none	FILLED	whole_field
PRJEB24086	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	3	abstained	no_supp	0	0	0	3	none	EXHAUSTED	no_supp
PRJEB24086	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	3	abstained	no_supp	0	0	0	3	none	EXHAUSTED	no_supp
PRJEB24087	host	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	4	abstained		4	0	0	4	none	FILLED	whole_field
PRJEB24087	country	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	covered	4	abstained		4	0	0	4	none	FILLED	whole_field
PRJEB24087	collection_date	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	4	abstained	no_supp	0	0	0	4	none	EXHAUSTED	no_supp
PRJEB24087	isolation_source	train	False	PMC10132065	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000924	Dissemination of carbapenemase-producing <i>Enterobacterales	False	False	False	residual_per_sample	4	abstained	no_supp	0	0	0	4	none	EXHAUSTED	no_supp
PRJEB24970	host	train	False	PMC6977969	europepmc_fulltext	True	True	https://doi.org/10.7554/elife.50468	Transmission dynamics and control of multidrug-resistant &lt	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB24970	country	train	False	PMC6977969	europepmc_fulltext	True	True	https://doi.org/10.7554/elife.50468	Transmission dynamics and control of multidrug-resistant &lt	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB24970	collection_date	train	False	PMC6977969	europepmc_fulltext	True	True	https://doi.org/10.7554/elife.50468	Transmission dynamics and control of multidrug-resistant &lt	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB24970	isolation_source	train	False	PMC6977969	europepmc_fulltext	True	True	https://doi.org/10.7554/elife.50468	Transmission dynamics and control of multidrug-resistant &lt	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJEB27256	host	train	False	PMC8865009	local_pdf	True	True	https://doi.org/10.1093/jac/dkab463	A nationwide genomic study of clinical Klebsiella pneumoniae	True	True	False	covered	959	abstained		959	0	0	959	none	FILLED	whole_field
PRJEB27256	country	train	False	PMC8865009	local_pdf	True	True	https://doi.org/10.1093/jac/dkab463	A nationwide genomic study of clinical Klebsiella pneumoniae	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB27256	collection_date	train	False	PMC8865009	local_pdf	True	True	https://doi.org/10.1093/jac/dkab463	A nationwide genomic study of clinical Klebsiella pneumoniae	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB27256	isolation_source	train	False	PMC8865009	local_pdf	True	True	https://doi.org/10.1093/jac/dkab463	A nationwide genomic study of clinical Klebsiella pneumoniae	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB28054	host	train	True		none	False	False			False	False	False	covered	326	NO_PMCID		326	0	0	326	none	FILLED	whole_field
PRJEB28054	country	train	True		none	False	False			False	False	False	residual_per_sample	326	NO_PMCID	NO_PMCID	0	0	0	326	none	EXHAUSTED	no_paper_findable
PRJEB28054	collection_date	train	True		none	False	False			False	False	False	residual_per_sample	326	NO_PMCID	NO_PMCID	0	0	0	326	none	EXHAUSTED	no_paper_findable
PRJEB28054	isolation_source	train	True		none	False	False			False	False	False	residual_per_sample	326	NO_PMCID	NO_PMCID	0	0	0	326	none	EXHAUSTED	no_paper_findable
PRJEB28400	host	train	True		local_pdf	True	True			True	True	False	residual_per_sample	827	NO_PMCID	NO_PMCID	0	0	0	827	none	EXHAUSTED	NO_PMCID
PRJEB28400	country	train	True		local_pdf	True	True			True	True	False	covered	827	NO_PMCID		827	0	0	827	none	FILLED	whole_field
PRJEB28400	collection_date	train	True		local_pdf	True	True			True	True	False	covered	827	NO_PMCID		827	0	0	827	none	FILLED	whole_field
PRJEB28400	isolation_source	train	True		local_pdf	True	True			True	True	False	residual_per_sample	827	NO_PMCID	NO_PMCID	0	0	0	827	none	EXHAUSTED	NO_PMCID
PRJEB29143	host	train	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	False	covered	498	abstained		498	0	0	498	none	FILLED	whole_field
PRJEB29143	country	train	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB29143	collection_date	train	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	False	covered	498	abstained		498	0	0	498	none	FILLED	whole_field
PRJEB29143	isolation_source	train	False	PMC7527070	local_pdf	True	True	https://doi.org/10.1080/19490976.2020.1748257	<i>Klebsiella pneumoniae</i> carriage in low-income countrie	True	True	False	residual_per_sample	498	abstained		0	0	498	0	applied	FILLED	per_sample_or_escalation
PRJEB30134	host	train	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	covered	169	direct		169	32	0	137	none	FILLED	whole_field
PRJEB30134	country	train	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	covered	169	direct		169	32	0	137	none	FILLED	whole_field
PRJEB30134	collection_date	train	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	covered	169	direct		0	32	0	137	none	FILLED	whole_field
PRJEB30134	isolation_source	train	False	PMC10438816	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001048	Long-read sequencing reveals genomic diversity and associate	False	False	False	covered	169	direct		0	32	0	137	none	FILLED	whole_field
PRJEB33565	host	train	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	covered	400	abstained		400	0	0	400	none	FILLED	whole_field
PRJEB33565	country	train	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB33565	collection_date	train	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJEB33565	isolation_source	train	False	PMC8007471	local_pdf	True	True	https://doi.org/10.1038/s41564-021-00870-7	Characterization of antimicrobial-resistant Gram-negative ba	True	True	False	covered	400	abstained		400	0	0	400	none	FILLED	whole_field
PRJEB35685	host	train	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	covered	412	NO_PMCID		412	0	0	412	none	FILLED	whole_field
PRJEB35685	country	train	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJEB35685	collection_date	train	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	residual_per_sample	412	NO_PMCID	NO_PMCID	0	0	0	412	none	EXHAUSTED	paper_has_no_table
PRJEB35685	isolation_source	train	False		local_pdf	True	True	https://doi.org/10.1016/j.cmi.2020.01.027	Molecular characteristics of carbapenemase-producing Enterob	True	True	False	residual_per_sample	412	NO_PMCID	NO_PMCID	0	0	0	412	none	EXHAUSTED	paper_has_no_table
PRJEB37378	host	train	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	NO_PMCID	NO_PMCID	0	0	0	1681	pending	ACTIONABLE	answer_escalation
PRJEB37378	country	train	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	NO_PMCID		0	0	1681	0	applied	FILLED	per_sample_or_escalation
PRJEB37378	collection_date	train	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	NO_PMCID		0	0	1681	0	applied	FILLED	per_sample_or_escalation
PRJEB37378	isolation_source	train	True		europepmc_fulltext	True	True			False	False	False	residual_per_sample	1681	NO_PMCID	NO_PMCID	0	0	0	1681	pending	ACTIONABLE	answer_escalation
PRJEB38289	host	train	False	PMC7985491	europepmc_fulltext	True	True	https://doi.org/10.1038/s41598-021-85724-2	Methylation analysis of Klebsiella pneumoniae from Portugues	False	False	False	residual_per_sample	500	abstained		0	0	0	500	none	BLOCKED	needs_linkage
PRJEB38289	country	train	False	PMC7985491	europepmc_fulltext	True	True	https://doi.org/10.1038/s41598-021-85724-2	Methylation analysis of Klebsiella pneumoniae from Portugues	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
